id,mod_hex_id,courseID,mod_type,name,markdown,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,parent,modparent_childlevel
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@19893fec4c0d434cbd1f12a347c991a1,19893fec4c0d434cbd1f12a347c991a1,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,476,3,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674/3
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@4ee6ca9019ab4a1ab323f98094a9bd77,4ee6ca9019ab4a1ab323f98094a9bd77,MITxPRO+LASERxB1+1T2019,problem,Question #1,">>Taylorís first principle of scientific management is to replace rule-of-thumb work with the search for the one best way. How did Taylor find the objectively best way to execute a particular task? <<

( ) He used the library of knowledge that resides in workersí heads {{
Although dynamic work design, and the Toyota Production System, both try to tap into this great resource, Taylor did not consult the workers to find the one best way. }}
( ) He used the library of knowledge that resides in managersí heads {{
Taylor did not consult the managers to find the one best way.
}}
(x) He used time and motion studies of the workers {{
Taylor went around with a stopwatch, timing people doing different tasks to figure out which was the best way.  
}}
( ) He consulted with organized labor representatives  {{
Taylor did not consult organized labor representatives to find the one best way. 
}}
",477,4,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674/4
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@b37947176785476f8b29d49a851366dc,b37947176785476f8b29d49a851366dc,MITxPRO+LASERxB1+1T2019,problem,Question #2,">>According to Taylorís second principle of scientific management, once you have established the one best way to execute a particular task, you should:<<

(x) Train employees in that particular approach {{
According to Taylorís second principle of scientific management, once the one best way has been established, employees should be trained in this particular approach (versus letting them discover it themselves or the other options)
}}
( ) Let employees discover the one best way for themselves {{
This is not the most efficient way. 
}}
( ) Describe it in a manual handed to employees {{
This is not the most efficient way.
}}
( ) Suggest it as a recommended approach to employees {{
Taylorís second principle is more prescriptive. }}
",478,5,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674/5
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@fcea5b10d5a14a3b9324ffece8f6e1e5,fcea5b10d5a14a3b9324ffece8f6e1e5,MITxPRO+LASERxB1+1T2019,problem,Question #3,">>When we design work today, we often create some kind of incentive structure or monitoring program to make sure that the work is done in the prescribed way. This corresponds to:<<

( ) Taylorís first principle of scientific management: replace rule-of-thumb work with the search for the one best way {{
This is not the search for the one best way.
}}
( ) Taylorís second principle of scientific management: train employees in the one best way {{
This is not training employees in the one best way. 
}}
(x) Taylorís third principle of scientific management: create infrastructure to make people follow the best way {{
This is creating the infrastructure to make people follow the best way. Taylor did not have much faith that workers would follow the prescribed way without supporting infrastructure to monitor and control them. 
}}
( ) Taylorís fourth principle of scientific management: maintain a strong division of labor between managers who design the work and workers who do as they are told {{
This corresponds better with a different principle. 
}}
",479,6,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674,569f9678e8dd4eada66c115a4ce02674/6
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@234c5f4f20c44d308a52954662add0f9,234c5f4f20c44d308a52954662add0f9,MITxPRO+LASERxB1+1T2019,vertical,Reflection,NA,480,4,3,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,234c5f4f20c44d308a52954662add0f9,6683a792e06045bda41265b948d3a097,6683a792e06045bda41265b948d3a097/4
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@4a92daef4d504e1792575a26502bb7b7,4a92daef4d504e1792575a26502bb7b7,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,481,1,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,234c5f4f20c44d308a52954662add0f9,234c5f4f20c44d308a52954662add0f9,234c5f4f20c44d308a52954662add0f9/1
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@6ac8bb048b854999a47edb35fe627f11,6ac8bb048b854999a47edb35fe627f11,MITxPRO+LASERxB1+1T2019,problem,Reflection,NA,482,2,4,c817646518c54dc6855d2642310f33d6,6683a792e06045bda41265b948d3a097,234c5f4f20c44d308a52954662add0f9,234c5f4f20c44d308a52954662add0f9,234c5f4f20c44d308a52954662add0f9/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d,MITxPRO+LASERxB1+1T2019,sequential,Introduction to the Four Principles of Dynamic Work Design (20 min),NA,483,4,2,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,NA,c817646518c54dc6855d2642310f33d6,c817646518c54dc6855d2642310f33d6/4
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,MITxPRO+LASERxB1+1T2019,vertical,Priming Exercise: Alignment to the Four Principles,NA,484,1,3,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@30ead9794d4847abaf222ca966cc8630,30ead9794d4847abaf222ca966cc8630,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Duplicate of 'Raw HTML'',NA,485,1,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@568fab6c935d4be6925c261344494c53,568fab6c935d4be6925c261344494c53,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,486,2,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@658eea055f3b4a25b77736d6ce95d29a,658eea055f3b4a25b77736d6ce95d29a,MITxPRO+LASERxB1+1T2019,html,NA,NA,487,3,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/3
block-v1:MITxPRO+LASERxB1+1T2019+type@survey+block@c20993c944444fe085345591a8bd837e,c20993c944444fe085345591a8bd837e,MITxPRO+LASERxB1+1T2019,survey,NA,NA,488,4,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/4
block-v1:MITxPRO+LASERxB1+1T2019+type@poll+block@897b7f51242c44aab2205c72fdcbf4cd,897b7f51242c44aab2205c72fdcbf4cd,MITxPRO+LASERxB1+1T2019,poll,NA,NA,489,5,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/5
block-v1:MITxPRO+LASERxB1+1T2019+type@poll+block@09b9678ddc3d452ea4a3d46e15826065,09b9678ddc3d452ea4a3d46e15826065,MITxPRO+LASERxB1+1T2019,poll,NA,NA,490,6,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/6
block-v1:MITxPRO+LASERxB1+1T2019+type@poll+block@eff0de7f2dbb42dfa1a2e686efab5b6d,eff0de7f2dbb42dfa1a2e686efab5b6d,MITxPRO+LASERxB1+1T2019,poll,NA,NA,491,7,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486,f0191a8b987d4a38bdee8b6a56e5f486/7
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,MITxPRO+LASERxB1+1T2019,vertical,Introducing the Four Principles of Dynamic Work Design,NA,492,2,3,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@1ba8fef685d74a8194b9db252eb704fb,1ba8fef685d74a8194b9db252eb704fb,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,493,1,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@82662996e73d4e4c812e65ddf0fc99c1,82662996e73d4e4c812e65ddf0fc99c1,MITxPRO+LASERxB1+1T2019,html,NA,NA,494,2,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/2
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@2fe14166dc9642c3bc666b86a57f943d,2fe14166dc9642c3bc666b86a57f943d,MITxPRO+LASERxB1+1T2019,video,Introducing the Four Principles of Dynamic Work Design,NA,495,3,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@b7e414253181435db7d63b239030934a,b7e414253181435db7d63b239030934a,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,496,4,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/4
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@44421dd1e13a47a388c4a19834b744c7,44421dd1e13a47a388c4a19834b744c7,MITxPRO+LASERxB1+1T2019,problem,Question #1,">>The first principle of dynamic work design is:
Reconcile activity and _____. <<

( ) Triggers {{Connecting the human chain through triggers and checks is the second principle. The first principle involves reconciling activities with their desired outcomes/targets.}}
(x) Intent  {{The first principle involves reconciling activities with their desired outcomes/targets. It includes i) letting people know the why behind their tasks, ii) giving them feedback on whether their tasks deliver against the targets, and iii) in case targets are being missed, engaging people in the process of closing the gaps.}}
( ) Optimal challenge {{
Managing optimal challenge is the fourth principle. The first principle involves reconciling activities with their desired outcomes/targets.}}
( ) Human chain {{Connecting the human chain through triggers and checks is the second principle. The first principle involves reconciling activities with their desired outcomes/targets}}
||The first principle involves reconciling activities with their desired outcomes/targets.||
",497,5,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/5
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@cb5fc7ef85d547c4be1a7439d0bf6052,cb5fc7ef85d547c4be1a7439d0bf6052,MITxPRO+LASERxB1+1T2019,problem,Question #2,">>The second principle of dynamic work design is to connect the human chain through triggers and checks. When should the triggers be defined? <<

(x) In advance, when performance is still on track. {{Triggers should be defined in advance, when performance is still on track. This is because people tend to be optimistic: if they are falling short of a target they tend to think they will get back on track soon, and thus they end up waiting too long before highlighting a problem.}}
( ) As needed, when it looks likely that there may be a gap between target and actual performance. {{People tend to be optimistic: if they are falling short of a target they tend to think they will get back on track soon, and thus they end up waiting too long before highlighting a problem.}}
( ) After actual performance has fallen below target performance.{{People tend to be optimistic: if they are falling short of a target they tend to think they will get back on track soon, and thus they end up waiting too long before highlighting a problem.}}


||People tend to be optimistic: if they are falling short of a target they tend to think they will get back on track soon, and thus they end up waiting too long before highlighting a problem.||
",498,6,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/6
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@0a8f150a4cf747acbde62f4721823da3,0a8f150a4cf747acbde62f4721823da3,MITxPRO+LASERxB1+1T2019,problem,Question #3,">>The third principle of dynamic work design relates to structured problem solving. Structured problem solving represents an opportunity to:<<

( ) Resolve problems before they escalate to management {{This could be a benefit sometimes but look for an answer thatís applicable even when a problem has been escalated to management.}}  
(x) Capitalize on the learning that the problem offers {{Structured problem solving helps capitalize on the learning that the problem offers.}}
( ) Highlight the organizationís firefighting capability {{Itís an enabler for firefighting, but what opportunity does it offer?}}

||Structured problem solving is a systematic method used to find out what went wrong when a trigger/check is set off.||
",499,7,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/7
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@ab8fdad974ae471f9f24c3f9dd04462e,ab8fdad974ae471f9f24c3f9dd04462e,MITxPRO+LASERxB1+1T2019,problem,Question #4,">>The fourth principle of dynamic work design relates to managing optimal challenge. What situation represents an optimal challenge? <<

( ) There is enough workload to keep people busy till mid-day, then they can leave early if they like {{While this would be great for lifestyle reasons, people will not be learning with such a leisurely state of affairs.}}
( ) There is so much workload that people are fighting fires all day everyday till late in the day {{This creates dysfunctions like burn out and the capability trap.}}
(x) There is enough workload that people occasionally fall short of targets but not enough that they fall into capability trap like pathologies {{This represents a sweet spot where people are learning. Think of it like training for a race: a runner needs just the right amount of challenge to improve and get stronger.}}

||Optimal challenge is that sweet spot where people are still learning but not being pushed hard enough that it creates dysfunctions.||
",500,8,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182,f922b56fc8c34f289208790c55df6182/8
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@8c84a1bd72194187b26afc6485521151,8c84a1bd72194187b26afc6485521151,MITxPRO+LASERxB1+1T2019,vertical,A Metaphor For Dynamic Work Design: Sports,NA,501,3,3,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,8c84a1bd72194187b26afc6485521151,4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@f00179e251a045b39c3f7a54f9aa4acc,f00179e251a045b39c3f7a54f9aa4acc,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,502,1,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,8c84a1bd72194187b26afc6485521151,8c84a1bd72194187b26afc6485521151,8c84a1bd72194187b26afc6485521151/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@52580888dadb4fe3baa795683ea227bd,52580888dadb4fe3baa795683ea227bd,MITxPRO+LASERxB1+1T2019,video,A Metaphor For Dynamic Work Design: Sports,NA,503,2,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,8c84a1bd72194187b26afc6485521151,8c84a1bd72194187b26afc6485521151,8c84a1bd72194187b26afc6485521151/2
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@faf3e2dbab1444fd8a2ea734cd7ebbc8,faf3e2dbab1444fd8a2ea734cd7ebbc8,MITxPRO+LASERxB1+1T2019,vertical,A Metaphor For Dynamic Work Design: Ordering a Burrito,NA,504,4,3,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,faf3e2dbab1444fd8a2ea734cd7ebbc8,4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d/4
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@072a190fd302456290895f9f04d6940a,072a190fd302456290895f9f04d6940a,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,505,1,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,faf3e2dbab1444fd8a2ea734cd7ebbc8,faf3e2dbab1444fd8a2ea734cd7ebbc8,faf3e2dbab1444fd8a2ea734cd7ebbc8/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@492a3bc6a1254f23a7998587961b22a4,492a3bc6a1254f23a7998587961b22a4,MITxPRO+LASERxB1+1T2019,video,A Metaphor For Dynamic Work Design: Ordering a Burrito,NA,506,2,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,faf3e2dbab1444fd8a2ea734cd7ebbc8,faf3e2dbab1444fd8a2ea734cd7ebbc8,faf3e2dbab1444fd8a2ea734cd7ebbc8/2
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066,MITxPRO+LASERxB1+1T2019,vertical,Put into Practice,NA,507,5,3,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,90340ff0285747a78d0d43a1768ad066,4f26de04597745049a74f6bffcd05c0d,4f26de04597745049a74f6bffcd05c0d/5
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@c76574d21bc14aeea7ecd0b027f39858,c76574d21bc14aeea7ecd0b027f39858,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,508,1,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@4894febf79464162afc4924745282de4,4894febf79464162afc4924745282de4,MITxPRO+LASERxB1+1T2019,html,NA,NA,509,2,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066/2
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@cfa457d1743848e4bb5e4beced6448ed,cfa457d1743848e4bb5e4beced6448ed,MITxPRO+LASERxB1+1T2019,problem,Question #1,NA,510,3,4,c817646518c54dc6855d2642310f33d6,4f26de04597745049a74f6bffcd05c0d,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066,90340ff0285747a78d0d43a1768ad066/3
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@bc27a5df7ee74e5e9ebd49c0e9aba299,bc27a5df7ee74e5e9ebd49c0e9aba299,MITxPRO+LASERxB1+1T2019,sequential,Summative Assessment (60 min),NA,511,5,2,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,NA,c817646518c54dc6855d2642310f33d6,c817646518c54dc6855d2642310f33d6/5
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d,MITxPRO+LASERxB1+1T2019,vertical,Assignment Instructions and Sample Response,NA,512,1,3,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,6ee74f93935e4a689baded4ccd18609d,bc27a5df7ee74e5e9ebd49c0e9aba299,bc27a5df7ee74e5e9ebd49c0e9aba299/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@b71bac264efb4abd97015447bd490db6,b71bac264efb4abd97015447bd490db6,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,513,1,4,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@0c4193e7b92640a8bed63453172d333b,0c4193e7b92640a8bed63453172d333b,MITxPRO+LASERxB1+1T2019,html,Assignment Instructions,NA,514,2,4,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@fc0771786a1e405986933843fdfd7eda,fc0771786a1e405986933843fdfd7eda,MITxPRO+LASERxB1+1T2019,html,Sample Response,NA,515,3,4,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d,6ee74f93935e4a689baded4ccd18609d/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@2e2b60c7d5194c0482c5aadfea42436b,2e2b60c7d5194c0482c5aadfea42436b,MITxPRO+LASERxB1+1T2019,vertical,Job Redesign,NA,516,2,3,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,2e2b60c7d5194c0482c5aadfea42436b,bc27a5df7ee74e5e9ebd49c0e9aba299,bc27a5df7ee74e5e9ebd49c0e9aba299/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@1b4550d0dab04078b3bf08a655345bdc,1b4550d0dab04078b3bf08a655345bdc,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,517,1,4,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,2e2b60c7d5194c0482c5aadfea42436b,2e2b60c7d5194c0482c5aadfea42436b,2e2b60c7d5194c0482c5aadfea42436b/1
block-v1:MITxPRO+LASERxB1+1T2019+type@openassessment+block@8d448d625b024c82a5eb240bbd7431d6,8d448d625b024c82a5eb240bbd7431d6,MITxPRO+LASERxB1+1T2019,openassessment,Open Response Assessment,NA,518,2,4,c817646518c54dc6855d2642310f33d6,bc27a5df7ee74e5e9ebd49c0e9aba299,2e2b60c7d5194c0482c5aadfea42436b,2e2b60c7d5194c0482c5aadfea42436b,2e2b60c7d5194c0482c5aadfea42436b/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@77b9957fd3cd45b795ee9e02b524fe85,77b9957fd3cd45b795ee9e02b524fe85,MITxPRO+LASERxB1+1T2019,sequential,Discussion Board (5 min),NA,519,6,2,c817646518c54dc6855d2642310f33d6,77b9957fd3cd45b795ee9e02b524fe85,NA,c817646518c54dc6855d2642310f33d6,c817646518c54dc6855d2642310f33d6/6
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@8ed1603a7ed74d26a4bc8f9f5c328d5c,8ed1603a7ed74d26a4bc8f9f5c328d5c,MITxPRO+LASERxB1+1T2019,vertical,Discussion Board,NA,520,1,3,c817646518c54dc6855d2642310f33d6,77b9957fd3cd45b795ee9e02b524fe85,8ed1603a7ed74d26a4bc8f9f5c328d5c,77b9957fd3cd45b795ee9e02b524fe85,77b9957fd3cd45b795ee9e02b524fe85/1
block-v1:MITxPRO+LASERxB1+1T2019+type@lti_consumer+block@d6d02b6ef04e4f17805504500b8ce441,d6d02b6ef04e4f17805504500b8ce441,MITxPRO+LASERxB1+1T2019,lti_consumer,Yellowdig Discussion,NA,521,1,4,c817646518c54dc6855d2642310f33d6,77b9957fd3cd45b795ee9e02b524fe85,8ed1603a7ed74d26a4bc8f9f5c328d5c,8ed1603a7ed74d26a4bc8f9f5c328d5c,8ed1603a7ed74d26a4bc8f9f5c328d5c/1
block-v1:MITxPRO+LASERxB1+1T2019+type@chapter+block@d29f8eb4c2c94731aec53ae1db7feeb5,d29f8eb4c2c94731aec53ae1db7feeb5,MITxPRO+LASERxB1+1T2019,chapter,Week 4: The Four Principles of Dynamic Work Design (2.5 hrs),NA,522,5,1,d29f8eb4c2c94731aec53ae1db7feeb5,NA,NA,course,course/5
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@08f69cdde78c4bc69075602995cb223e,08f69cdde78c4bc69075602995cb223e,MITxPRO+LASERxB1+1T2019,sequential,Further Explanation of First Principle (20 min),NA,523,1,2,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,NA,d29f8eb4c2c94731aec53ae1db7feeb5,d29f8eb4c2c94731aec53ae1db7feeb5/1
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899,MITxPRO+LASERxB1+1T2019,vertical,L1W4V1A The First Principle: What Makes Work Meaningful?,NA,524,1,3,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,3b9af5f61c1c4ca9a861bf8cc942e899,08f69cdde78c4bc69075602995cb223e,08f69cdde78c4bc69075602995cb223e/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@66baf19b6b904b70922329068c63746d,66baf19b6b904b70922329068c63746d,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Duplicate of 'Duplicate of 'Raw HTML''',NA,525,1,4,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@a355d80f03d64640b19cd1f1c5ea01fc,a355d80f03d64640b19cd1f1c5ea01fc,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,526,2,4,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899/2
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@7f544639412e40a9ba27f43b415362ab,7f544639412e40a9ba27f43b415362ab,MITxPRO+LASERxB1+1T2019,video,The First Principle: What Makes Work Meaningful?,NA,527,3,4,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@1f80a3186d46467197068c785d785510,1f80a3186d46467197068c785d785510,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,528,4,4,d29f8eb4c2c94731aec53ae1db7feeb5,08f69cdde78c4bc69075602995cb223e,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899,3b9af5f61c1c4ca9a861bf8cc942e899/4
